Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
TRUCOAT®,MC3033,"Polyethylene, High Density",HDPE,PE-HD,,,793.0,,,,10.0
Witcom HDPE,AS-S-UV,"Polyethylene, High Density",HDPE,PE-HD,15.0,,800.0,18.0,,,
ROTOUN®,HD218UP,"Polyethylene, High Density",HDPE,PE-HD,18.0,128.0,800.0,,,,5.0
ROTOUN®,HD975EP,"Polyethylene, High Density",HDPE,PE-HD,21.0,131.0,850.0,,,,5.0
HIDEN®,E308,"Polyethylene, High Density",HDPE,PE-HD,24.5,,883.0,,,,0.85
HIDEN®,E308T,"Polyethylene, High Density",HDPE,PE-HD,23.5,,834.0,,,,1.0
HIDEN®,F600M,"Polyethylene, High Density",HDPE,PE-HD,39.2,,981.0,,,,0.035
HIDEN®,P603H U,"Polyethylene, High Density",HDPE,PE-HD,19.6,,686.0,,,,0.33
Pharmalene®,MP 90 PH,"Polyethylene, High Density",HDPE,PE-HD,30.0,135.0,1450.0,,,,7.0
Eraclene®,BC 82,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1200.0,,,,0.25
Eraclene®,ML 70 U,"Polyethylene, High Density",HDPE,PE-HD,25.0,131.0,1100.0,,,,2.8
VINPOL™,HD05849,"Polyethylene, High Density",HDPE,PE-HD,20.0,,1000.0,,,,5.8
VINPOL™,HD12H49,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1240.0,,,,0.1
Uz-Kor HDPE,BL6200,"Polyethylene, High Density",HDPE,PE-HD,23.5,,1080.0,,,,0.32
Unilex™,UP.32.955A,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.35
Unilex™,UP.4400.952,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,44.0
Unilex™,UP.600.952,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,6.0
UNITHENE®,LH514,"Polyethylene, High Density",HDPE,PE-HD,24.5,,,,765.0,,12.0
UNITHENE®,LH614,"Polyethylene, High Density",HDPE,PE-HD,30.4,,,,981.0,,12.0
TYNE® Olefins,W4201,"Polyethylene, High Density",HDPE,PE-HD-GF20,,,3450.0,48.3,4140.0,,
CALP,5600B-2,"Polyethylene, High Density",HDPE,PE-HD-MD,,,2100.0,28.0,,,0.4
Lutene® H,ME1000,"Polyethylene, High Density",HDPE,PE-HD,25.5,131.0,785.0,,,,0.9
Lutene® H,ME2500,"Polyethylene, High Density",HDPE,PE-HD,27.5,131.0,785.0,,,,2.0
Lucene™,SP380,"Polyethylene, High Density",HDPE,PE-HD,30.0,134.0,,,,,0.6
Lotte,2200J,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1320.0,,,,5.0
Lotte,2210JU,"Polyethylene, High Density",HDPE,PE-HD,22.6,,1180.0,,,,7.0
Lotte,5220B,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1180.0,,,,0.37
Lotte,5305E,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
Lotte,6200B,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1180.0,,,,0.35
Lotte,BL6200,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1180.0,,,,0.35
Lotte,FL7000,"Polyethylene, High Density",HDPE,PE-HD,24.5,,981.0,,,,0.035
Lotte,FL7200,"Polyethylene, High Density",HDPE,PE-HD,23.5,,981.0,,,,0.06
ADPOLY,EM-101,"Polyethylene, High Density",HDPE,PE-HD-FR,28.4,131.0,1210.0,,,,1.6
KPOL-HDPE,HD K-0.17/951,"Polyethylene, High Density",HDPE,PE-HD,27.6,129.0,1380.0,,,,0.17
KPOL-HDPE,HD K-0.35/955,"Polyethylene, High Density",HDPE,PE-HD,27.6,129.0,1380.0,,,,0.35
KPOL-HDPE,HD K-10.0/948,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,25.0,135.0,1.25,,,,10.0
KPOL-HDPE,HD K-5.5/954,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,32.0,140.0,1.32,,,,5.5
KPOL-HDPE,HD K-I 14/960,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1250.0,,,,14.0
KPOL-HDPE,HD K-I 3.0/950,"Polyethylene, High Density",HDPE,PE-HD,26.0,132.0,1.3,,,,3.0
KPOL-HDPE,HD K-I 5.0/962,"Polyethylene, High Density",HDPE,PE-HD,27.0,131.0,1250.0,,,,5.0
KPOL-HDPE,HD K-I 8/962,"Polyethylene, High Density",HDPE,PE-HD,29.6,,1520.0,,,,8.0
KW Plastics,KWR105-7525,"Polyethylene, High Density",HDPE,PE-HD,20.7,,931.0,,,,2.0
ImerPlast™,TW20,"Polyethylene, High Density",HDPE,PE-HD,21.0,,1000.0,,,,0.7
ImerPlast™,TW20SF,"Polyethylene, High Density",HDPE,PE-HD,21.0,,1000.0,,,,0.7
ImerPlast™,TW30F,"Polyethylene, High Density",HDPE,PE-HD,19.0,,800.0,,,,1.0
ImerPlast™,TW30SF,"Polyethylene, High Density",HDPE,PE-HD,19.0,,800.0,,,,1.0
ImerPlast™,TW40,"Polyethylene, High Density",HDPE,PE-HD,22.0,,1000.0,,,,0.4
Rigidex®,HD5218EA-Y,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,131.0,1050.0,,,,18.0
Rigidex®,HD5226EA-Y,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,131.0,1100.0,,,,26.0
Rigidex®,HD5231EA,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1150.0,,31.0
Rigidex®,HD5450UA,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1000.0,,4.7
Rigidex®,HD6070UA,"Polyethylene, High Density",HDPE,PE-HD,31.0,132.0,1300.0,,,,7.6
Recycl-IN,rHD5603,"Polyethylene, High Density",HDPE,PE-HD,32.0,,1350.0,,,,0.3
ELTEX®,A3180N1852,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,131.0,,,,,21.0
ELTEX®,A5006FN1285,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,,,,,,1.6
ELTEX®,A5006PFN1281,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,131.0,,,,,0.6
ELTEX®,B4020LG/34,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.0,132.0,,,1000.0,,1.8
ELTEX®,B4020LGN1963,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.0,132.0,,,1000.0,,1.8
ELTEX®,B4020N1343,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1200.0,,2.2
ELTEX®,B4922/40N3000,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
ELTEX®,HD5211EA-B,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,11.0
ELTEX®,LGB163N2045,"Polyethylene, High Density",HDPE,PE-HD,30.0,134.0,,,1250.0,,0.4
ELTEX®,Superstress™ CAP508S2,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1200.0,,1.8
ELTEX®,TUB121,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,0.45
ELTEX®,TUB121N3000,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,0.25
ELTEX®,TUB123N6000,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,19.0,,,,,,0.33
INEOS HDPE,B50-35H-176,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.5,,1120.0,,,,0.35
INEOS HDPE,G50-100,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.1,,1220.0,,,,10.0
INEOS HDPE,HP53-25-155,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.9,,1240.0,,,,0.22
INEOS HDPE,J50-1000-187,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD-L,28.0,,1190.0,,,,11.0
INEOS HDPE,J50-2000-119,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.6,,1230.0,,,,20.0
INEOS HDPE,J60-1700-173,"Polyethylene, High Density",HDPE,PE-HD,31.6,,1270.0,,,,16.0
INEOS HDPE,K44-15-122,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,20.7,,751.0,,,,0.52
INEOS HDPE,K44-24-122,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,21.8,,793.0,,,,0.35
INEOS HDPE,T50-1000-181,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD-L,28.0,,1190.0,,,,11.0
INEOS HDPE,T50-1000-187,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD-L,28.0,,1190.0,,,,11.0
Kazan HDPE,PE2NT11-9,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,,,5.0
Kazan HDPE,PE2NT76-17,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,,,2.3
King,CuttingBoard® XL,"Polyethylene, High Density",HDPE,PE-HD,22.8,,896.0,20.6,1140.0,,
King,KPC HDPE,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1280.0,26.3,1760.0,,
King,StarBoard®,"Polyethylene, High Density",HDPE,PE-HD-P,28.3,,1280.0,26.3,1760.0,,
KUBE PIR,21821,"Polyethylene, High Density",HDPE,PE-HD-FR,23.1,,,,825.0,,17.0
KUBE PIR,22300,"Polyethylene, High Density",HDPE,PE-HD-FR,23.8,,,,878.0,,17.0
KUBE PIR,22400a,"Polyethylene, High Density",HDPE,PE-HD,22.1,,,,846.0,,17.0
KUBE PIR,22403,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,17.0
KUBE PIR,22414,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,27.0
KUBE PIR,40253,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,17.0
KUBE PIR,40702,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,,,17.0
Kingfa,PE-RH200,"Polyethylene, High Density",HDPE,PE-HD-FR,,,1100.0,20.0,,,6.0
KMI PE,7 NT 0597 BDMD,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1010.0,,,,5.8
KMI PE,KM 104075TL,"Polyethylene, High Density",HDPE,PE-HD,26.2,,1000.0,,,,21.0
KMI PE,KM 2055 HDPE,"Polyethylene, High Density",HDPE,PE-HD,27.6,129.0,1380.0,,,,0.35
KMI PE,KM-7008ADMD,"Polyethylene, High Density",HDPE,PE-HD,,133.0,1410.0,,,,8.3
Jam,36XF6,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.6
Jam,43X01,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.0
Jam,524H1FX,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.15
Jam,60511,"Polyethylene, High Density",HDPE,PE-HD,,,1550.0,,,,11.0
Jam,HC7260,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,8.0
Jam,HF7740F2,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,1.8
Jam,HM8355,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.35
Jamplast,JPHDPEHMWF,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,22.0,128.0,,,1050.0,,7.5
EVALENE® HDPE,HB23551,"Polyethylene, High Density",HDPE,PE-HD,40.0,,1040.0,,1950.0,,23.0
EVALENE® HDPE,HF14522,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,14.0
SNOLEN®,EB 0.15/54,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,900.0,,0.09
SNOLEN®,EB 0.24/45,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,750.0,,0.16
SNOLEN®,EB 0.35/46,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,800.0,,0.27
SNOLEN®,EF 0.25/59,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,,,0.19
SNOLEN®,EF 0.33/51,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,,,6.0
SNOLEN®,EF 2.1/46 T,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,800.0,,1.5
Inverko,e-H0599,"Polyethylene, High Density",HDPE,PE-HD,20.0,,,,550.0,,0.4
Inverko,HDRG9901,"Polyethylene, High Density",HDPE,PE-HD,20.0,,,,580.0,,1.8
POLIMAXX,P901BL,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,,,0.25
Polystone®,Safe-Tec L,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,,,1000.0,,
RTP,700 TFE 40,"Polyethylene, High Density",HDPE,PE-HD-L,,,896.0,20.7,1030.0,,
RTP,700.5,"Polyethylene, High Density",HDPE,PE-HD-GF5,,,1240.0,29.0,1860.0,,
RTP,702 CC,"Polyethylene, High Density",HDPE,PE-HD-GF15,,,2210.0,51.7,3100.0,,
RTP,707,"Polyethylene, High Density",HDPE,PE-HD-GF40,,,5520.0,82.7,8270.0,,
RTP,709,"Polyethylene, High Density",HDPE,PE-HD-GF50,,,8270.0,94.5,11400.0,,
RTP,799 X 143538 B EG,"Polyethylene, High Density",HDPE,PE-HD,,,1170.0,34.5,1170.0,,0.1
RTP,799 X 143538 EG,"Polyethylene, High Density",HDPE,PE-HD,,,1030.0,31.0,1030.0,,0.1
RTP,799 X 144652 F EG,"Polyethylene, High Density",HDPE,PE-HD,,,689.0,20.7,689.0,,4.0
ESD,C 780,"Polyethylene, High Density",HDPE,PE-HD-CF,,,3100.0,41.4,5520.0,,
Petro Rabigh PE,M8060,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1430.0,,,,8.0
Lanufene,HDI-6507N,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,7.5
Ravago Compounds,HM-325 (Comp),"Polyethylene, High Density",HDPE,PE-HD,22.1,,931.0,,,,4.5
CRYSTALADD®,HM-664,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.2
AQUATUF®,HMP-334 (Roto),"Polyethylene, High Density",HDPE,PE-HD,22.1,,1100.0,,,,4.0
AQUATUF®,HMP-337 (Roto),"Polyethylene, High Density",HDPE,PE-HD,,,1030.0,,,,4.0
Ravalene®,CR H 2544,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.0
RELENE®,46GP009,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,,,0.9
RELENE®,52GB007,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,26.0,,1000.0,,,,0.7
RELENE®,F46003E,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.1
RELENE®,HD53EA010,"Polyethylene, High Density",HDPE,PE-HD,23.0,,820.0,,,,1.0
RELENE®,L60075,"Polyethylene, High Density",HDPE,PE-HD,25.0,,900.0,,,,8.0
ALCUDIA® HDPE,49070-UV,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1000.0,,,,0.4
ALCUDIA® HDPE,53070,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1200.0,,,,0.3
ALCUDIA® HDPE,5606-T,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,1400.0,,,,0.6
ALCUDIA® HDPE,R4805,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.55
ALCUDIA® HDPE,TR-156,"Polyethylene, High Density",HDPE,PE-HD,,133.0,,,,,0.3
ResMart Ultra,HDPE 5502,"Polyethylene, High Density",HDPE,PE-HD,,,1280.0,,,,0.35
PONACOM PE,4406,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.15
RBW,Reprocessed Extrusion Grade,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
PRE-ELEC®,PE 1312,"Polyethylene, High Density",HDPE,PE-HD,,,1200.0,,,,0.6
PRE-ELEC®,PE 18664,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.8
HI-ZEX™,2100JH,"Polyethylene, High Density",HDPE,PE-HD,21.0,129.0,830.0,,,,9.1
HI-ZEX™,5000H,"Polyethylene, High Density",HDPE,PE-HD,28.0,131.0,1360.0,,,,0.11
HI-ZEX™,6700B,"Polyethylene, High Density",HDPE,PE-HD,29.0,131.0,1320.0,,,,0.4
HI-ZEX™,7700M,"Polyethylene, High Density",HDPE,PE-HD,24.0,129.0,1120.0,,,,0.05
HI-ZEX™,8800B,"Polyethylene, High Density",HDPE,PE-HD,26.0,131.0,1130.0,,,,0.04
Titanvene™,HD5120EA-B,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1300.0,,,,2.5
Titanvene™,HD5218EA,"Polyethylene, High Density",HDPE,PE-HD,23.0,,1300.0,,,,18.0
Titanvene™,HD5707GM,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1600.0,,,,0.7
InnoPlus,HD2200JP,"Polyethylene, High Density",HDPE,PE-HD,30.4,,1420.0,,,,3.5
InnoPlus,HD2208J,"Polyethylene, High Density",HDPE,PE-HD,30.4,,1180.0,,,,3.7
InnoPlus,HD5000S,"Polyethylene, High Density",HDPE,PE-HD,28.4,,1180.0,,,,0.8
InnoPlus,HD5001S,"Polyethylene, High Density",HDPE,PE-HD,28.4,,1180.0,,,,0.8
InnoPlus,HD5200B,"Polyethylene, High Density",HDPE,PE-HD,31.4,,1720.0,,,,0.45
InnoPlus,HD8000F,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,25.5,,1230.0,,,,0.03
Qenos PE,GF7660LS10,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1150.0,,,,0.4
Qenos PE,HD0494,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1100.0,,,,4.5
Kemcor,HD 0892,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,130.0,,,,,0.1
Kemcor,HD 3103,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,25.0,,920.0,,600.0,,0.1
Alkatane®,GE4760,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1500.0,,,,0.6
Alkatane®,HD0790,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1350.0,,,,7.0
Alkatane®,HD0840,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1070.0,,,,0.06
Alkatane®,HD1090,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1350.0,,,,10.0
Alkatane®,HD2090,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1350.0,,,,20.0
Alkatane®,HD6400,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1510.0,,,,0.7
Lotrène® HDPE,Q 50100,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1170.0,,,,0.06
Lotrène® HDPE,Q 5202BN,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1310.0,,,,0.35
Lotrène® HDPE,Q TR-144,"Polyethylene, High Density",HDPE,PE-HD,,,1150.0,,,,0.18
Analene®,2700,"Polyethylene, High Density",HDPE,PE-HD,27.9,133.0,,,,,22.0
Bapolene®,3270,"Polyethylene, High Density",HDPE,PE-HD,23.1,,1010.0,,,,16.0
Baystar™ Polyethylene,HDPE CD-471,"Polyethylene, High Density",HDPE,PE-HD,22.8,126.0,793.0,,,,0.28
Baystar™ Polyethylene,HDPE CD-492,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,24.8,131.0,848.0,,,,0.3
BioBlend®,XD 22622,"Polyethylene, High Density",HDPE,PE-HD,,,588.0,28.0,475.0,,1.3
GUR®,HOSTALLOY™ 731,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1000.0,20.0,1100.0,,10.0
DRISCOPLEX®,4100 (IPS) FM/4000 (DIPS) FM,"Polyethylene, High Density",HDPE,PE-HD,24.1,,827.0,,1210.0,,0.08
DRISCOPLEX®,4600 (IPS) 4700 (DIPS),"Polyethylene, High Density",HDPE,PE-HD,24.1,,827.0,,1210.0,,9.0
Egyeuroptene,HD 5218 EA,"Polyethylene, High Density",HDPE,PE-HD,1000.0,,5.0,,,,18.0
Egyeuroptene,HD 5740 UA,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1250.0,,,,4.0
Halene H,HD T9,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1100.0,,,,1.1
ELTEX®,HD5502M,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1050.0,,,,0.2
ELTEX®,HD6010FA,"Polyethylene, High Density",HDPE,PE-HD,,133.0,,,,,0.9
ELTEX®,K3820/40,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.9
Rigidex®,HM5420XPHi,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,30.0,,1400.0,,,,2.1
INEOS HDPE,CAP508US1,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,1380.0,,,,1.7
Play-Tec®,UV-stabilized green,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,,,1100.0,,
Play-Tec®,UV-stabilized orange,"Polyethylene, High Density",HDPE,PE-HD,23.0,162.0,,,1100.0,,
Play-Tec®,UV-stabilized PCR black,"Polyethylene, High Density",HDPE,PE-HD,18.0,130.0,,,900.0,,
Polystone®,G 100 natural,"Polyethylene, High Density",HDPE,PE-HD,23.0,130.0,,,1100.0,,
Polystone®,G HD + FR (UL 94-V2) black,"Polyethylene, High Density",HDPE,PE-HD-FR,20.0,130.0,,,1400.0,,
Polystone®,G HD natural extruded,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,,,1000.0,,
RTP,799 X 161853,"Polyethylene, High Density",HDPE,PE-HD,,,552.0,17.2,483.0,,8.0
RTP,799 X 161853 B,"Polyethylene, High Density",HDPE,PE-HD,,,689.0,17.9,689.0,,20.0
RTP,799 X 161861,"Polyethylene, High Density",HDPE,PE-HD,,,689.0,17.9,689.0,,9.0
PolyGen®,2053 HDPE,"Polyethylene, High Density",HDPE,PE-HD,22.8,,1140.0,,,,20.0
PolyGen®,B.01050 HDPE,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,10.0
PolyGen®,P.01050 HDPE,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1210.0,,,,10.0
Eraclene®,BC 82 L BA,"Polyethylene, High Density",HDPE,PE-HD,26.0,132.0,1100.0,,,,0.25
Eraclene®,FB 506 BCA,"Polyethylene, High Density",HDPE,PE-HD,,127.0,,,,,0.2
Eraclene®,MM 80 U BA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1350.0,,,,5.5
Eraclene®,MM 80 U BCA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1350.0,,,,5.5
Eraclene®,MR 80 U BA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1250.0,,,,18.0
Eraclene®,MR 80 U BCA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1250.0,,,,18.0
Eraclene®,MS 80 U BA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1350.0,,,,27.0
Eraclene®,SB 60 BA,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,900.0,,,,0.4
Pharmalene®,BC 82 PH BA,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1200.0,,,,0.25
REVIVE®,PE 100 HD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
VINPOL™,HD00363BF,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1590.0,,,,0.25
VINPOL™,HD00453R,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1210.0,,,,0.4
VINPOL™,HD00763BF,"Polyethylene, High Density",HDPE,PE-HD,31.7,,1310.0,,,,0.7
VINPOL™,HD00763F,"Polyethylene, High Density",HDPE,PE-HD,31.7,,1720.0,,,,0.7
VINPOL™,HD02558,"Polyethylene, High Density",HDPE,PE-HD,28.0,133.0,1400.0,,945.0,,2.5
VINPOL™,HD05H55,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1380.0,,,,0.1
VINPOL™,HD08053,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.0
VINPOL™ Everlast,HD0341UG,"Polyethylene, High Density",HDPE,PE-HD,20.0,,827.0,,,,3.0
VINPOL™ Extreme,HD0649UG,"Polyethylene, High Density",HDPE,PE-HD,21.4,,1070.0,,,,6.0
TES,J-90/20,"Polyethylene, High Density",HDPE,PE-HD-GF20,44.8,,3450.0,,4140.0,,
HiFill®,HDPE GF30 CC,"Polyethylene, High Density",HDPE,PE-HD-GF30,,,4140.0,75.8,,,
HiFill®,HDPE LGF30 CC 2000 NAT 12mm,"Polyethylene, High Density",HDPE,PE-HD-GF30,,,3860.0,110.0,,,
HiFill FR®,MPR 76A FR 1000,"Polyethylene, High Density",HDPE,PE-HD-FR,5.03,,4.83,19.3,,,2.0
Electrafil®,PBT C BK,"Polyethylene, High Density",HDPE,PE-HD,,,1590.0,86.2,,,5.0
ECP,123,"Polyethylene, High Density",HDPE,PE-HD,,,800.0,22.0,1100.0,,6.0
Hanwha TotalEnergies PE,F120A,"Polyethylene, High Density",HDPE,PE-HD,22.6,129.0,981.0,,,,0.05
HM10®,HD,"Polyethylene, High Density",HDPE,PE-HD-MD80,,,,,,,0.5
POLYLINK®,XP650,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.0
Hyundai EP,ET509B,"Polyethylene, High Density",HDPE,PE-HD,17.7,,,,,,0.3
HIPLEX®,TR 144,"Polyethylene, High Density",HDPE,PE-HD,21.0,,,,,,0.18
HIPLEX®,TR-455 natural,"Polyethylene, High Density",HDPE,PE-HD,22.0,,900.0,,,,0.5
RESILIENCE®,PE4125 B1,"Polyethylene, High Density",HDPE,PE-HD-MD,,,1950.0,,,,
STAR,HDPE B025954P,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
STAR,HDPE B6945U,"Polyethylene, High Density",HDPE,PE-HD,22.8,,1030.0,,,,0.1
STAR,HDPE CP4521,"Polyethylene, High Density",HDPE,PE-HD,19.3,,896.0,,,,21.0
STAR,HDPE M2954,"Polyethylene, High Density",HDPE,PE-HD,25.5,131.0,108.0,,,,2.0
STAR,HDPE M4952,"Polyethylene, High Density",HDPE,PE-HD,26.5,,1030.0,,,,4.0
STAR,HDPE M7953,"Polyethylene, High Density",HDPE,PE-HD,28.6,,1290.0,,,,7.0
HANWHA,8600H,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.5
Halene H,E5201,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1000.0,,,,0.35
Halene H,E5201S,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1100.0,,,,0.35
Halene H,M5002L,"Polyethylene, High Density",HDPE,PE-HD,25.0,,950.0,,,,3.0
Halene H,M6007LU,"Polyethylene, High Density",HDPE,PE-HD,24.0,,850.0,,,,8.0
ADVANCENE™,EE-4811-AAH,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,814.0,,,,11.0
ECOGRAN®,PEHDE BLK,"Polyethylene, High Density",HDPE,PE-HD,8.0,,,,380.0,,0.2
Terralene®,HD 3505,"Polyethylene, High Density",HDPE,PE-HD,,130.0,945.0,18.5,1040.0,,6.0
TAISOX®,9001,"Polyethylene, High Density",HDPE,PE-HD,25.5,130.0,,,,,0.05
TAISOX®,9003,"Polyethylene, High Density",HDPE,PE-HD,26.5,132.0,,,,,0.25
SureSpec,HD50-10,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.8,,1210.0,,,,0.1
SureSpec,HD53-7000,"Polyethylene, High Density",HDPE,PE-HD,20.7,,1030.0,,,,70.0
SureSpec,HD60-800F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.0
Formolene®,E6210C,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.0,,931.0,,,,0.04
